text,binary_label,language
#groom #hubby #makyandkris #puertorico #ritzeldorado http://t.co/ZMnU76ei59,0,es
#TechTrivia : ¿ Quién inventó la primera televisión de color ? Hint : Es mexicano .,0,es
RT @gracielagf29 : Senior Year yéndose en un abrir y cerrar de ojos ..,0,es
#teamlagatita working her artistic #spiderman . Every weekend Team La Gatita is at @redlandmarket … http://t.co/rTEsKeU4Iq,0,es
RT @stefffmichelle : No he empezado nada de la escuela and I 'm not even worried .. Might even go to sleep #rebelchild,0,es
El vlog de hoy : GENTE NO YOUTUBER https://t.co/uGdei4X7me,0,es
RT @_PizzaNinja : cuando hoy empieza Teen Wolf pero no tengo MTV : https://t.co/VsrXsRrCRP,0,es
Toda la alegría latina en un solo festival . No te pierdas el #FestivalPeople . #BetterMatters http://t.co/Pk35JaOyoF,0,es
Comenta ¿ ZG4E o ZB4E ? zomber girl 4E o zomber boy 4E ! Que comience el juego !,0,es
RT @ShotDe151 : Todos mis tweets me los dice Adela,0,es
Un chai tea latte ahora mismo estaría excelente .,0,es
Zoé Dress ! Listos atendiendo hasta las 7:00 abiertos sábado y domingo Aprovecha los descuentos !! #salhuaclothing http://t.co/7sFCQGWevx,0,es
Helio Castroneves llamando a su family en Latino America de los telefonos de Verizon @FestivalPeople . #BetterMatters http://t.co/aVV67qTQT3,0,es
Me alegra que os haya gustado la canción con la señorita @NeryGodoyMusic ! CIVIL WAR ! https://t.co/sq2IjcEqJK,0,es
Monday is a .. . NEW start NEW beginning NEW Perspective . #Aretes $ 11.5 * precio para pedidos a domicilio 📲 096.880.7384 http://t.co/MbDrg9t8gW,0,es
Así estamos .. .. . thanks #carnivalvalor celebrando el mejor mes del ańo #cumpleańos http://t.co/d7E4ucRGDr,0,es
RT @Pepo166 : La uni me tiene .. http://t.co/SfcBmp0gkU,0,es
Buenos dias Zombers !! ! ^^ la noticia es que hoy tendréis nuevo rap en el canal ^^ lo compartiréis y le daréis vuestro amor ? ❤ ️ ❤ ️😜,0,es
RT @maryalejandriya : ALGUIEN QUIERE GATITOS ? PLEASE SOMEONE https://t.co/3VGUnrruCw,0,es
Para un martes relax lo mejor es usar una Maxifalda ! Visitanos o realiza Tu pedido a domicilio al 096.880.7384 http://t.co/6OrgKwE7SE,0,es
Grande burrito #donkindunuts América se mueve con #dunkindonuts https://t.co/xQaXpgK5gS,0,es
Sangría Margaritas are The best !! ! They do The Job right !! !,0,es
"RT @paola_onl : Gracias , Senior Year , por el stress que me causas diariamente .",0,es
"Me ha gustado un vídeo de @YouTube de @jordiwild ( https://t.co/3vRpr7CtlE - PALABRAS RAP CHALLENGE feat Zarcort , Kronno y Zorman ) .",0,es
El selfie nunca puede faltar .,0,es
"Otoño/invierno2012 blanco , rojo , encajes , botas #IN collar @carimorenojewel #angieestilo http://t.co/0zHhJJpG",0,es
"RT @__kabj : "" eje , ¿ Qué has hecho en las navidades ? "" -lo mismo que en verano , comer , dormir y netflix .",0,es
Mami en facebook #GuaynaboCityProblems https://t.co/2Q8xJgCSpR,0,es
JAJAJA que cruck el @JBALVIN !! Ahora a ponerse la gorrita para que no se note !! :P,0,es
#teamlagatita desde Trademark Metals and Recycling 13200 Caoro Lane . Pasa por aqui para ganar premios … http://t.co/9Kz4uZjM1h,0,es
@esangiecarajo jajajaaj you were adorable .. . what the fuck happened ? ;),0,es
"Cierto o Falso : A finales de 2013 habían 150 , 000 torres de servicio celular en EE . UU #TechTrivia",0,es
Lo atractivo de una mujer está en su seguridad . urban vibes collection #blouse #colecci ón #woman … https://t.co/xmANCHhgwh,0,es
"@aleeisaabeel en Capri estan a $4 , so no los compres en teatro centro jajaja",0,es
Hay tantas maneras de como analizar las situaciones que ya los quotes me valen para nada,0,es
RT @AccWithNoSense : If young metro do n't trust you .. . https://t.co/M4pEGLntLd,0,es
Veo memes y videos de el juego de golden state y okc .. .. Pero okc le pelio el juego algo que san antonio y Cleveland no han echo 🤔,0,es
Maxis skirts are on TOP ! con el 50%Off por esta semana ! Escribenos al 096.880.7384 y te enviamos tu pedido ! http://t.co/zQUEpLaJms,0,es
sex piñata ? enverdad las actividades en el campus son random cc,0,es
Hoy me tiraría un placita relax .,0,es
Gsw vs okc ay luli,0,es
#Repost @aidaphillips with repostapp . ⁰・・・⁰ Atención #CELEBRIDADES que van a los billboards pasen por … https://t.co/xV4HmIaZ0k,0,es
#elVacilondelaGatita #tague #share #repost https://t.co/MAofASePMM,0,es
RT @Robert_nba : JAJAJAJAJAJAJAJAJAJAJAJA MIRA BYE http://t.co/FL0yYbSDWx,0,es
@camilalaureanoo los primeros 3 season !! !! ! Estan en netflix watch themmmmmmm,0,es
Este Mes @DiscoveryMujer es todo un experto en belleza ¡ Entra en su website y descubre todo lo que saben ! http://t.co/2LdBOQ90 #MDB 👠👗💄✂,0,es
Mi novio mide 6'3 y yo 5'1 🙄 #RelationshipGoals,0,es
RT @adabatidora : ME CANCELARON EL FUCKING RING POR LA TORMETA PERO NO CANCELAN LAS CLASES NI PAL CARAJO,0,es
ugh las cartas de financial aid son un peo entender,0,es
"RT @Medievalico : Toca toca Pedro , puro crossfit . https://t.co/xNLiqW6YLY",0,es
RT @beatrizmiami : #YSEA #produccion #trabajo #equipo #locacion #Telemundo #sebring #resettv . @Telemundo @TelemundoFansM @AngieEstilo http :/ …,0,es
"RT @Greywalls7 : Próximo Battle of the Bands . Habrá comida , musica y la entrada es $5 . See you there . http://t.co/AqvJQIxLzW",0,es
RT @AnnasLinensPR : Nuevo Shopper : ¡ Prepara tu hogar para las fiestas ! Ver Shopper : http://t.co/Hb27evloTf http://t.co/JKT7AX8fCq,0,es
RT @RubiusArmy : El #OverwatchAllStars versión penaltis 😆 @Rubiu5 @Alphasniper97 @Kronnomc @mangelrogel @TheGrefgYT @ZarcortGame https://t.c …,0,es
Mañana miércoles te esperamos en el #hialeahRacetrack lleva a tus niños a recoger sus regalos … https://t.co/DK9yBCNq3n,0,es
#InsurenceDoctors 1140 west 49 calle #hialeah llama y evita Multas 305 907 3052 #ObamaCare … https://t.co/u6QCBClScE,0,es
"RT @Agosto_Samantha : Nena que suba nudes de un nene , pendeja q no vale un carajo . Ellos merecen respeto , y hay mujeres q no entienden eso h …",0,es
@camibeatriz13 tienes que parar con los spoilers de The 100 . Bye 💔,0,es
1 D los D Popular : Aumentos cuentas e-account o Chequera Popular pagaría $2 por retirar dinero de un cajero Q no sea de la red del BPPR .,0,es
Pedir un delivery de pizza en Portugués 😂,0,es
@PattyB_14 tb to your birthday:') jajajaja https://t.co/Irj1BHUjTj,0,es
@Reciooo @Bravoxti no sabía que iban a hacer ese poster tan extremadamente horrible,0,es
"mani & pedi , hair :D ONE √",0,es
@katharine__sm @uremojistory I feel yaa,0,es
quiero ver american horror story pero soy muy caga para ver season 1 sola .. .,0,es
"No hay nada mejor que caer rendido , con smartphone en mano y la red 4G LTE más grande del país . http://t.co/lUrqpagOiy",0,es
So aquí me quedo en mi casa hasta mañana fack et .,0,es
Mi Team #Elvacilondelagatita Levántate con Nosotros en @elzol1067fm 6-11 Am .. #SinCensura http://t.co/Rnjz0FTo6x,0,es
RT @claudiafashions : Mis bellas y talentosas amigas fashion stylist @beatrizmiami @AngieEstilo 😊 y yo lolololo http://t.co/koEAFYuq,0,es
"Despues de un mes , termine lo 15 seasons de SUV . 😭😭😭😭😭",0,es
"RT @vecolberg : "" But you do n't really care for music , do ya ? "" https://t.co/k1yD1twAbJ",0,es
Dios mío pero que annoyinggg Marialejandra por Snapchattt,0,es
@saocopapi @dccsierra Uno con wormies inside .. .. foooo,0,es
¡¡ VÍDEO EN YELLOWMELLOW !! Madre mía .. . el Yoga Challenge con Cadepe . Muchas risas !! :D https://t.co/BjcPk4hKQA,0,es
"Tbt Karina cuando llego a Imagen Modeling by La Gatita , ahora toda una chica segura de si misma .. .… https://t.co/MBVvZEJmZ0",0,es
EH EHEHEHE EHE EHEHEHE HOY A LAS 20.00 VÍDEO EN YELLOWMELLOW EH EHHEHHEHHEHEHHEHEHHEHEHE yo creo que no os lo vais a querer perder .. .,0,es
Getting ready for this long weekend ! Country shirt $ 19.80 Pedidos 096.8807.384 ( Whatsapp ) #ilovesalhuaclothing ❤ ️ http://t.co/HBq5pUMA87,0,es
""" Oye mira esa ballena "" - Natcha mvp",0,es
¡ Qué emoción ! Ve aquí con qué país estuvieron la mayoría de tus tweets y dale RT con #MeAgarroElGol : https://t.co/eMH0wffQqN,0,es
"RT @Anillodebenceno : Pal carajo Bruce Jenner , hablemos de fucking @Akon y su proyecto de darle electricidad a 600 millones de africanos . #A …",0,es
Un angelito más en el cielo ❤ ️ RIP,0,es
RT @XYanmedina1 : @yaraesc a to cojon quisieron meterlo como nosotros los sen16rs,0,es
@mirandaalexa17 hahahahahaha vpc 😂 a mí hasta se me había olvidado que decían que no 😒,0,es
Ya Viste el Herald ? LEVANTATE #ElvacilonDeLaGatita Desde las 6Am #MorningShow #Onair #MorningShow http://t.co/A92zEM5zES,0,es
RT @SexualGif : do n't understand girls who tweet ' if only u knew what your boyfriend was like 🐸☕️ ' fuckin tell her then ya bishh,0,es
My office for the day ! La oficina del Dia ! #cartime #service #landroverway http://t.co/Y2tV8T3H1a,0,es
"RT @LanaDelRey : Mi Amore , my life is a living masterpiece . And ever day I offer it up to u . And every night I sing it to u to sleep .",0,es
"RT @milauriedelmar : just chill , no drama , no nothing",0,es
Sexy vs . Vulgar de Angie Escamilla - Angieestilo Angie Escamilla http://t.co/H4loQ01y,0,es
Pero okc me ilusiono ganando 3-1 😂,0,es
RT @fa1257 : Este weekend vuelvo con los bros y la goldi a mar chiquita viene ese DnB viene duro 🌊🌴🌑🌀🍻 @___carlitos @__Jerson @AdamAlejandro …,0,es
"El vlog de hoy , pequeñas muertes por sueño : VIAJE A AUSTRALIA Y TEMA FINEBROS https://t.co/rHn7OxXvuO",0,es
“ @NEGROPR76 : @ElNuevoDia https://t.co/HXp8nROcUB wohoooo yo me apuntooo para ir !! ! ” Somos 2 Por fin ! Ya no hay q viajar para ir a comer ahí !,0,es
te llevaste el mute,0,es
Mis ganas de estudiar desaparecen cada dia más igual que mi GPA,0,es
Look del día de @pamelasilva para @primerimpacto camisa y falda de bcbg #bcbg zapatos … http://t.co/4DETyLwsIE,0,es
Siiiiiiiiii puhleaseee https://t.co/yMT2CZtdKV,0,es
"La vida de Angie debe de ser un sitcom como "" I love Lucy "" , pero el de ella seria "" OH ! Angie "" .. . @esangie023",0,es
"@KamilaNFR cómo es posible que no te tuviera ni en tw , ni en instagram , ni phhhoto ?! No entiendo * voz de coscu *",0,es
#picstitch #styling @pamelasilva Looks de TV #host #news #style primerimpacto #angieesilo http://t.co/PJsBBeWkY4,0,es
@KoiSamsa @kenyaandkat @MCadepe @HollyMollyYT @gominuke pero wtf r u doin,0,es
RT @CoralCarroCruz : Eso de los lantherns fue solo un glimpse de lo que les espera en el senior prank .,0,es
Ven a buscar tu arbolito 107 ave y Bird Road #ElvacilonDeLaGatita ElNuevozol 106.7 http://t.co/XEq51bxOBp,0,es
"@guillevh12 "" te dejo ganar "" s i k e .. Yo siempre gano pero es por mi , no por tu dejarme",0,es
RT @BersGamer : Brutal la canción bro ! @Kronnomc,0,es
@camilalaureanoo @adrianaaleee hahahahahaha facebook ? Que 'jeso ?,0,es
#YSEA #stylistduo #music #realityshow #talentonuevo #telemundo telemundo telemundofans beatrizstylist http://t.co/b7gouK1koe,0,es
@TBisBA ¡ Me encantaría ayudarlo con esta inconveniencia ! ¿ Cómo es que está recibiendo este spam ? ~ AS,0,es
"RT @pollypocketpc : raised on Biggie and Nirvana , we are the New Americana",0,es
RT @paola_onl : De tan sólo pensar en todo lo que tengo que hacer esta semana puedo sentir el nivel de stress incrementando .,0,es
"“ @ElNuevoDia : Retorna el Hard Rock Cafe a Puerto Rico - http://t.co/6MBm3cZ53w ” Wooohooo por fin !! ! @NEGROPR76 locos q abran , hace falta !",0,es
RT @ACanseco : El look del día en @UnNuevoDia De #bcbg @angieestilo . http://t.co/d4bOSLnbqV,0,es
Zombers os recuerdo que está es la única pagina oficial de Facebook ! todo lo demás es Fake !! https://t.co/cNJjfTG2sw,0,es
"En cuanto me llegue mi Juggernog hago RAP de Black Ops 3 Zombies ! recordando viejos tiempos , cuando empecé con esto ! https://t.co/Dm3Al0LKkB",0,es
RT @TYWX_ : Y mi Libra ? Ah wait .. https://t.co/hRMw3mUTqE,0,es
RT @BuzzFeed : This is the sex ed video we all needed in high school http://t.co/4X0JhcbnxX http://t.co/qwILVxM7bd,0,es
RT @nataliesolange : LOS COLOMBIANOS AUNQUE PIERDAN TIENEN A SHAKIRA Y A PABLO ESCOBAR .. . TELL ME WHO ' S THE REAL LOSER,0,es
Musica sin parar Familia #ElvacilonDeLaGatita #MorningShow #Onair dj_sheriff http://t.co/j735wMbLf0,0,es
RT @readingp : Estreno mundial del nuevo video musical #NoTengoDinero de @Maffio Dir . : @danielduran4 Styling @AngieEstilo and ME ! http://t.c …,0,es
Jajajajajaj #Share #repost #taguea #elvacilondelagatita https://t.co/Wh3JHDz3J2,0,es
HOY A LAS 20.00 H HAY VÍDEO EN YELLOWMELLOW . CORRAN LA VOZ . CÓRRANLA .,0,es
RT @JeffreyOneill7 : Oiste baby https://t.co/ODJQGmO3Yx,0,es
RT @fabiolateviolaa : te voa mamal el culo en la suite del Mariott,0,es
"RT @laurimarrr : el follow , unfollow , follow , unfollow no hará que te siga . para ✋😉",0,es
LO PROMETIDO ES DEUDA !! ! BATMAN VS SUPERMAN EPIC RAP | KRONNO ZOMBER | ( Videoclip Oficial ) https://t.co/AO2Fo4Tre3 vía @YouTube,0,es
ME LIQUIDO A COJO ! | LUCKY ISLAND | Minecraft : https://t.co/kGWCfx0KQx vía @YouTube,0,es
"Mi hermanito de 8 años me añadió en SC y me llamo orita solo para preguntarme q pq yo voy a tantos "" parties "" y decirme que tengo que parar 😂",0,es
RT @__amaralg : Hoy estoy en las de sentarme relax a hablar de la vida con alguien,0,es
jovanigram 's video http://t.co/uubCyynNMq JAJAJAJAJAJ,0,es
RT @larroyi99 : Yo picheo a todo el mundo pero cuando a mi me pichean hago un show hp,0,es
Yo de verdad que me voy a reir si okc le gana a golden state,0,es
Gracias por todos vuestros comentarios buenos ! Enserio gracias ! Z4E ! FOXY VS SONIC . EXE | BATTLE | KRONNO ZOMBER https://t.co/WXYETTfB0x,0,es
RT @FIFACareerGems : BRUNO PERES @TorinoFC_1906 Age : 25 RWB ( Attacking ) Cost : £15M GP : 80 > 83 Skills : 3 * WF : 3 * Real Face : No #FCG : https : …,0,es
#beachhouse2015 #Clevlander @peterpamdj #ElVacilondelaGatita https://t.co/Psaz37XqKZ,0,es
@hectorgfigueroa me deseas contestar el txt ?,0,es
RT @Discoverymujer : Ahora tienes un nuevo accesorio indispensable : Los Miércoles de Belleza de @Discoverymujer #MDB #HHSocial http://t . .. .,0,es
RT @mariavigomez : Cuando ves a tu replacement : https://t.co/2aKKDMucTW,0,es
Como buen zomber debo preguntar .. . Os molaría un Rap de Ben and Ed ?? 💀💀 o preferís otra cosa ? :P,0,es
"RT @Zaylanta : Everybody on the bus when Rosa Parks said "" No "" https://t.co/0yvpKn2vCQ",0,es
Almighty partio Dizu .,0,es
@aleeisaabeel a mi hermana se le quedo numb por pal de tiempo pero ya lo siente .. so tranquilla,0,es
- bye que me desespera tener que decir las cosas mil veces + ¿ qué ? - que byeeee que me desespera dec- + no te escucho bien - QUE BYE CARAJO,0,es
RT @PokeR988HD : @Kronnomc Ya vendrás a que te cuide .. . no olvides pillar el kick revive !! ! https://t.co/PYMVV5tbuY,0,es
THE DIVISION VS UNCHARTED 4 | KRONNO ZOMBER | ( Videoclip Oficial ): https://t.co/9942eMpoyo vía @YouTube,0,es
@adrianadanner cuando vienes btw,0,es
He añadido un vídeo a una lista de reproducción de @YouTube ( https://t.co/688sY9XcH1 - EL EQUIPAZO DEL SIGLO ! | 4 VS 4 | ROCKET,0,es
RT @JordiWild : ¿ Cuándo vas a hacer el twerking play ? @Kronnomc,0,es
#despiertatelemundo con @acanseco #host #tv #presentadora #anamariacanseco #estilo … http://t.co/Q41KF3TYth,0,es
mis text no se esta mandando .. . ugh,0,es
Listos ya en Stage a min de comenzar la transmisión #premiostumundo #telemundo #stylist #presentadores http://t.co/kKFSbEONNP,0,es
RT @beavchistoteles : ay tu .. . tu .. . wow https://t.co/U74MRecupE,0,es
necesito chap stick asap,0,es
"Si ha youtube le da la gana publico el video , hay un error voy a intentar solucionarlo zombers ! http://t.co/rUAafonVmZ",0,es
"Dialo , mañana es el último Goofy y estamos a ley de na ' pal Talent",0,es
RT @eladiocarry_on : Ese booty de oroo,0,es
"by lvcommunications "" #InternationalWomensDay #MKLove #MakeoverDay "" via photorepost_app "" Vivian las … http://t.co/2ImkC7nifv",0,es
Zombers el rap siento deciros que el rap seguramente se suba mañana ! 1 dia mas de espera !! Pero bueno todo sea por un buen resultado ! 😍 ❤ ️,0,es
@beatrizmiami tengo 2 ; Amy Adams en #Oscardelarenta y Naomi Watts en #Armani #OscarsNight #redcarpetOscars2013 #Oscars . Tu ?,0,es
RT @calderonmartell : The struggle de PC .. .,0,es
Pomte En Forma con La Gatita Bayside Video http://t.co/XvWFFQ1IK1,0,es
RT @nataliarr97 : Mano estoy apunto de darle unfollow a medio tw,0,es
#jenilca top de @alaysialoves_u #YSEA telemundo #trendy #stylist #fashion #artist #music http://t.co/QfYutiuRfK,0,es
El final de himym still gets to me,0,es
Un look moderno #fashionable #trendy #unique @ninelconde en #mqb @univision style by @angieestilo … http://t.co/uWAIf7wRxU,0,es
#TechTrivia : ¿ Cuál es el app de mensajes más popular del mundo ? A ) Facebook Messenger B ) Skype C ) Kik D ) WhatsApp,0,es
#YSEA y ya los primeros participantes en plena actuación . #vestuario #m úsica #tvshow #stylistduo … http://t.co/lIlMJOaQPM,0,es
RT @HorrorNightsORL : RT if you were one of them ? See ya next year . #HHN24 http://t.co/GdNWe4wTUa,0,es
RT @ikerine98 : Me he tomado la molestia de hacerte una foto de perfil tambien @Kronnomc xD espero que te guste crack ! ;) https://t.co/Pj0lV …,0,es
quien es el siguiente ?? Mortal Kombat X | RAP PLAY - KRONNO ZOMBER http://t.co/ENxlsv3qLD,0,es
Respuesta #TechTrivia : B ) Se han vendido 250 millones de los celulares Nokia 1100 en el mundo .,0,es
RT @BowTieBlue : ⛵️ NUEVO POST ⛵️ #cuttybandistas en Ibiza @CuttySarkES 📱☝🏼️ https://t.co/XsRUJpmDeL https://t.co/CxMNMOJaLN,0,es
RT @Joutax : -New Post- Puerto Rico Tiene lo que se Merece https://t.co/5QmFescaq3 Porque ser realista es necesario . RT RT !! https://t.c …,0,es
#ChicModel para chicas de 14 años en adelante . Regístrate en http://t.co/jScmcmaN0W https://t.co/DlCUr1ZiW7,0,es
RT @beatrizmiami : #YSEA #domingos @TelemundoFansM #musica #estilo #moda #duostyling @AngieEstilo & #Me @TLMDMediaPR @Telemundo_TV http://t .…,0,es
"Imagen Modeling by La Gatita , comienza nuevos cursos en enero registrate https://t.co/jScmcmaN0W … https://t.co/EslynTWhPl",0,es
@TransitoPR En Plaza hay un kiosko y estaba relax .,0,es
RT @AUssieYouTOO : Para participar en la #Beca #MepiroaAustralia con @YellowMellowMG y #AUssieYouTOO sigue estos pasos :) #Australia https :/ …,0,es
RT @tribecalledgod : The Weeknd • Lana Del Rey - Prisoner http://t.co/JzYbnnxjTW,0,es
RT @FIFACareerGems : MARTÍN RODRÍGUEZ @MartinR10T @ColoColo RW/LW/CAM Cost : £3M Jan TW Growth : 72 > 80 SK : 4 ⭐️ WF : 4 ⭐️ Real Face : No #FCG http …,0,es
zoé dress Floral print Disponible en small y medium #salhuaclothing http://t.co/2lrL5bvQ0W,0,es
RT @Djzuua : @lagatitadelzol mañana miercoles 6pm rest Versailles concentracion apoyo a Vnzla cubanos y Venezolanos juntos Por la democracia …,0,es
@aleeisaabeel da fuq ? no te creo,0,es
"RT @DeezerEspana : Si te molan los vídeos de @YellowMellowMG , vas a flipar con su nuevo single ► https://t.co/ULDqstfCpD https://t.co/8OiN0u …",0,es
Este plastico se merece un rap .. . Lo titularé el RAP DEL PLASTICO o plastica por que alomejor es hembra 😏 http://t.co/Sr4g0U3ClE,0,es
RT @CarlosMVila1 : Domingo Brava - Open Bar de 9-10pm -Gaby Calderon y Los DJs de PC $12 con Flyer #RememberPuntaCana2015 🚖🎉🌴 http://t.co/5 …,0,es
